product,horizon,feature,condition,threshold,in_mean,out_mean,out_t,n_out,fire_rate
VEV_5100,25,ret_50,>=,9.0,-0.5571192052980133,-1.197792869269949,-6.728246383874585,589,0.06005012531328321
VEV_5300,25,tp_roll,<=,32.66,0.9020797227036396,0.13706099815157116,6.702827392900683,5410,0.2001337121845228
VELVETFRUIT_EXTRACT,25,ret_50,>=,11.0,-0.5767888307155323,-1.4523346303501945,-6.669711914187161,514,0.05547201336675021
VEV_5000,5,tp_dev,<=,-1.4633,0.552570093457944,1.067251461988304,6.605034319767095,171,0.020010021713713046
VELVETFRUIT_EXTRACT,25,nf_Mark 55_W50,>=,15.0,1.4213381555153708,1.259433962264151,6.600191708236351,424,0.051044238339894576
VEV_5100,50,ret_20,>=,6.0,-0.10658578856152513,-1.5806754221388368,-6.596007813601057,533,0.05636485131974608
VEV_5100,50,ret_20,>=,4.5,-0.14100877192982456,-1.1651248843663276,-6.579767298590849,1081,0.11229535583027063
VEV_4500,25,rvol_100,>=,1.526069752301279,0.10294117647058823,0.7773998488284203,6.577873692235637,1323,0.10005020920502092
VELVETFRUIT_EXTRACT,200,nf_Mark 14_W200,<=,-16.0,2.1747797867408436,2.122983870967742,6.577116153224739,1240,0.113997113997114
VEV_5200,25,rvol_100,>=,0.8270032226923383,-1.0221327967806841,-2.133663366336634,-6.553967720001367,101,0.02001673640167364
VEV_5200,25,rvol_20,>=,0.8444867640980782,-0.10857015985790408,-0.7426273458445041,-6.552581576385171,746,0.10008345852111501
VEV_5000,50,ret_20,>=,5.0,-0.036147011308562196,-1.2154882154882154,-6.533003153671706,1188,0.12241897761443368
VEV_5300,25,ret_50,>=,5.5,-0.4349514563106796,-0.908695652173913,-6.531026211551886,115,0.021052631578947368
VEV_5300,50,nf_Mark 22_W200,<=,-8.0,0.5636645962732919,0.3185920577617328,6.508395937187528,2216,0.13850212027112757
VEV_5300,25,nf_Mark 22_W200,<=,-10.0,0.6206896551724138,0.2865979381443299,6.483389612232147,1455,0.06402215253219457
VEV_4500,5,tp_dev,<=,-0.485,0.4027260018639329,0.3643542019176537,6.452976647955563,1773,0.20260564556539168
VEV_5100,25,ret_50,>=,4.5,-0.22779043280182232,-0.5923379174852652,-6.451661109742531,2036,0.21473684210526317
VEV_4000,50,ret_20,>=,7.0,-0.11404833836858005,-1.6892797319932997,-6.419212028641847,597,0.06418309388573337
VEV_5300,25,vfe_mid,<=,5215.5,0.4206896551724138,0.22168141592920354,6.417663438010254,1130,0.05221017514595496
VEV_5000,50,ret_20,>=,3.0,-0.0036607687614399025,-0.8154523618895116,-6.414171881400256,2498,0.2477447377213498
VELVETFRUIT_EXTRACT,25,nf_Mark 55_W50,>=,11.0,0.6396788990825688,0.9327233584499461,6.388469948273592,929,0.10372322679655702
VEV_5200,25,vfe_mid,<=,5215.5,0.7333333333333333,0.43628318584070797,6.388238703815966,1130,0.05221017514595496
VEV_5100,25,vfe_mid,<=,5215.5,1.1195402298850574,0.643362831858407,6.37970514033722,1130,0.05221017514595496
VEV_4500,25,vfe_mid,<=,5215.5,1.4183908045977012,0.8283185840707965,6.366341958344692,1130,0.05221017514595496
VEV_4000,5,ret_5,<=,-4.0,0.8941504178272981,0.8327305605786618,6.354127001865411,553,0.0543514504834945
VEV_5200,25,tp_roll,>=,53.29324999999999,0.4161849710982659,1.3794642857142858,6.353114253876,112,0.050008357011532674
VEV_4000,25,tp_dev,>=,1.9125,-2.356955380577428,-2.256818181818182,-6.334917743276581,220,0.020090255724552898
VEV_5000,25,ret_50,>=,13.0,-0.5818540433925049,-1.9861111111111112,-6.333388392872102,216,0.024160401002506264
VEV_5000,25,tp_roll,<=,2.3325,-0.061986301369863016,-0.45702607158638975,-6.324874124270227,4526,0.20010028413839212
VEV_5000,25,vfe_mid,<=,5215.5,1.3022988505747126,0.7575221238938054,6.316730421156733,1130,0.05221017514595496
VEV_5300,25,time_premium,<=,32.5,0.3861066235864297,0.12260010970927043,6.314352029598867,5469,0.20310258548790658
VEV_5000,25,ret_50,>=,5.0,-0.21584223142296796,-0.6306976744186047,-6.3066509354676175,2150,0.22519632414369256
VEV_5200,5,tp_roll,<=,35.1675,-0.03799688230709275,-0.15103710195734735,-6.294409461540452,3423,0.20006681142475363
VELVETFRUIT_EXTRACT,25,ret_50,>=,5.5,-0.2748375116063138,-0.6820940819423369,-6.279754955849386,1977,0.21002506265664161
HYDROGEL_PACK,50,rvol_20,<=,1.3774499704354732,-2.2954545454545454,-6.149635036496351,-6.273208241689625,137,0.020013364517206814
VEV_4000,5,tp_dev,<=,-0.0825,0.3882051282051282,0.33740559751221677,6.268513604332626,2251,0.2054785368297979
VEV_4000,5,ret_5,>=,3.0,-0.48975672215108834,-0.46716287215411556,-6.255127674494529,1142,0.1162054018006002
VEV_4000,25,vfe_mid,<=,5215.5,1.414942528735632,0.8221238938053097,6.253194878097471,1130,0.05221017514595496
VEV_4500,200,tp_roll,>=,0.0825,-1.9906024096385542,-2.8055,-6.2175109802795046,1000,0.10339609952925354
VEV_4000,25,rvol_100,>=,1.803629897674903,0.04050711193568336,0.7199124726477024,6.21543925240109,1371,0.10001673640167363
VEV_5200,50,ret_20,>=,4.5,-0.1935771632471008,-1.1666666666666667,-6.197023111980295,462,0.05289007684597394
VEV_5200,25,time_premium,>=,48.0,0.3733473845564284,0.41396933560477,6.177897305212517,1174,0.21327773144286905
VEV_4500,200,rvol_100,<=,0.904863401984418,4.1099009900990096,5.97191011235955,6.175049705177785,89,0.02
VEV_5200,25,ret_50,>=,9.0,-0.5333988212180747,-1.3859649122807018,-6.167481152129149,171,0.022723475355054302
HYDROGEL_PACK,50,vfe_mid,<=,5215.5,-0.6195402298850575,-2.51858407079646,-6.15471369972533,1130,0.052253756260434055
VELVETFRUIT_EXTRACT,25,ret_50,>=,14.0,-0.6097308488612836,-2.2097701149425286,-6.152956092982809,174,0.021954887218045113
HYDROGEL_PACK,25,nf_Mark 38_W200,<=,-17.0,1.1818681318681319,1.852637614678899,6.141201899400459,872,0.059451524654700744
VEV_4000,50,cum_Mark 14,<=,-11.0,-0.19490670700958143,-1.3104448742746615,-6.140126064871832,1034,0.10073455759599333
VEV_5300,25,tp_dev,>=,3.5900000000000034,-0.0959023539668701,-0.42714285714285716,-6.138357368197774,700,0.10008357011532676
VEV_4000,50,ret_20,>=,5.5,-0.18873873873873873,-1.2721579961464355,-6.115045498247778,1038,0.10885399264951554
VEV_4500,25,tp_dev,>=,1.9675,-1.6491002570694087,-2.140845070422535,-6.098719963394667,213,0.020123683770683604
VEV_4000,25,tp_roll,<=,-0.045,0.13042861197842748,0.5984621155288822,6.078359978046243,2666,0.20688617750292496
VEV_5300,50,rvol_100,<=,0.4166666666666681,0.7414940828402367,0.18752706799480295,6.073193421251427,4618,0.2
VEV_5200,25,rvol_100,>=,0.7999210819660503,-0.7756849315068494,-1.1794478527607362,-6.064651939256243,326,0.05000836820083682
VEV_5100,200,rvol_20,>=,1.0671531237239043,-0.5532646048109966,-2.0445344129554655,-6.027288917757999,1235,0.1001007387508395
VEV_4000,50,ret_20,>=,9.0,-0.1219281663516068,-2.497685185185185,-6.010025915242534,216,0.02489141329769462
VEV_5300,25,rvol_20,>=,0.6488856845230521,-0.03169907016060862,-0.6589506172839507,-5.910997338109204,324,0.05030879652812552
HYDROGEL_PACK,50,rvol_20,<=,1.496487114615618,-0.7346014492753623,-3.6933842239185752,-5.877675347114997,393,0.05001670564650852
VELVETFRUIT_EXTRACT,50,nf_Mark 14_W200,<=,-26.0,3.3994169096209914,2.187086092715232,5.8639478128248586,302,0.021536612240809376
VELVETFRUIT_EXTRACT,50,nf_Mark 22_W200,<=,-9.0,-0.8970051132213295,-0.8314844162704702,-5.861340181488398,1893,0.20034057898427327
VEV_5300,200,nf_Mark 22_W200,<=,-6.0,0.2266857962697274,0.39089461109636314,5.843943656032623,3767,0.24336387127084802
HYDROGEL_PACK,200,rvol_100,>=,2.3202882091967285,3.6515522875816995,3.1507936507936507,5.807309446813051,2268,0.2
VEV_4500,50,ret_20,>=,5.5,-0.14302059496567507,-1.2025316455696202,-5.800294813240911,1027,0.1073170731707317
HYDROGEL_PACK,25,rvol_20,<=,1.4964871146156182,-1.5714932126696832,-2.6632911392405063,-5.781350612754188,395,0.0500751126690035
VEV_5300,25,rvol_20,<=,0.3725799101853039,0.2411719053162592,0.14538799414348463,5.762459860569697,3415,0.200033383408446
VELVETFRUIT_EXTRACT,200,nf_Mark 01_W200,>=,18.0,-2.287018255578093,-2.9507575757575757,-5.757741067021434,660,0.05523675291117151
VEV_4500,200,rvol_20,>=,1.5999588810505796,-0.3533459255261738,-1.6169551708832668,-5.752292817331345,2253,0.2001007387508395
HYDROGEL_PACK,200,rvol_100,<=,1.8530346391088846,7.030120481927711,7.646551724137931,5.748236677788079,406,0.05
VEV_4500,25,tp_dev,<=,-1.4975,2.1632390745501286,2.2096774193548385,5.679807408864444,217,0.02025739595520642
VEV_5100,25,ret_50,>=,12.0,-0.6011494252873564,-1.7037037037037037,-5.679432021818865,189,0.020852130325814535
VEV_5300,25,rvol_20,<=,0.3244428422615294,0.1600609756097561,0.20207715133531157,5.673754927706435,1685,0.100050075112669
VEV_5200,50,vfe_mid,<=,5207.5,1.891089108910891,0.7915831663326653,5.663367182836331,499,0.02003338898163606
VEV_5200,200,ret_20,>=,4.5,-0.8501338090990187,-1.9848484848484849,-5.601479224169697,462,0.05315648085963734
VEV_4500,50,vfe_mid,<=,5207.5,4.148514851485149,1.5140280561122244,5.526336262115842,499,0.02003338898163606
VEV_5300,50,nf_Mark 22_W200,<=,-10.0,1.084051724137931,0.3604810996563574,5.512538564358975,1455,0.06407559517847007
VEV_4000,25,tp_roll,<=,-0.0975,0.28608695652173916,0.8648790746582544,5.509248055295103,951,0.05101119839545379
HYDROGEL_PACK,50,vfe_mid,>=,5264.0,0.13002094041500095,2.5970744680851063,5.497674926453339,752,0.2005008347245409
VEV_5000,5,tp_dev,<=,-1.045,0.33643617021276595,0.6333333333333333,5.496843599924427,375,0.0502087857023551
VEV_4000,50,vfe_mid,<=,5207.5,4.103960396039604,1.5080160320641283,5.490710574201544,499,0.02003338898163606
VEV_4500,50,ret_20,>=,7.0,-0.13121118012422361,-1.4690189328743546,-5.489392926250164,581,0.06244570664884731
VEV_4000,50,cum_Mark 14,>=,9.0,0.15614421123899797,2.98989898989899,5.485812053112975,99,0.20056761268781303
VEV_5000,50,vfe_mid,<=,5207.5,3.702970297029703,1.3967935871743486,5.477521518227066,499,0.02003338898163606
VEV_4000,50,rvol_100,>=,1.8976354237099806,0.15838068181818182,1.2458808618504436,5.468987265528686,789,0.05001675041876047
VEV_4000,5,ret_5,<=,-3.0,0.4471174685739055,0.42945544554455445,5.465579470022226,1212,0.11733911303767923
VEV_5100,50,tp_dev,>=,2.1575000000000006,0.7144120247568524,1.2794520547945205,5.462447643626713,365,0.05005018400802944
VEV_5200,50,nf_Mark 14_W200,>=,8.0,0.49604743083003955,0.8035413153456998,5.43912741819919,593,0.02824802163678253
VEV_4500,25,tp_roll,<=,-0.11,0.6533333333333333,1.2249388753056234,5.414638251512734,409,0.021193381246866122
VEV_5200,200,tp_roll,>=,47.9425,3.1866903468449643,0.872852233676976,5.398712753960641,1164,0.2000672494956288
VEV_5200,25,tp_roll,>=,51.255,0.49470252648736757,0.5472222222222223,5.386438560017663,540,0.10008357011532676
VEV_5000,50,time_premium,>=,4.5,0.6604271799084614,1.699685534591195,5.368233064049321,318,0.29512520868113523
VEV_4500,5,ret_5,>=,3.0,-0.32161921708185054,-0.37042001787310097,-5.365029348123545,1119,0.112270756918973
VEV_5100,50,vfe_mid,<=,5207.5,3.004950495049505,1.1352705410821644,5.360104410452389,499,0.02003338898163606
VELVETFRUIT_EXTRACT,50,nf_Mark 01_W200,<=,-17.0,0.08834310850439883,1.5522151898734178,5.353561624583808,316,0.056095362115596514
HYDROGEL_PACK,200,ret_50,>=,11.0,-4.50846101074777,-2.9304718875502007,-5.348708619189116,1992,0.21394957983193277
VEV_5300,50,vfe_mid,<=,5207.5,1.202970297029703,0.3727454909819639,5.339184254334883,499,0.02003338898163606
VEV_4000,5,ret_5,>=,2.0,-0.2556818181818182,-0.2725828415796641,-5.338503872470341,2203,0.22604201400466822
HYDROGEL_PACK,25,nf_Mark 14_W200,>=,17.0,1.0204326923076923,1.6857638888888888,5.329683689379334,864,0.05658237138853673
HYDROGEL_PACK,200,ret_50,<=,-11.0,5.093594306049822,2.8875365141187928,5.307137525724523,2054,0.21072268907563024
VEV_5300,5,rvol_100,>=,0.5339721552911373,-0.025684252280840935,-0.15708200212992546,-5.2918470569328235,939,0.20006690081953504
VEV_4000,200,tp_dev,<=,-1.4475,2.9424083769633507,4.5514018691588785,5.262056988856258,214,0.02004034969737727
VEV_5300,25,time_premium,>=,56.5,-1.417,-0.7738095238095238,-5.260442535060556,126,0.020884070058381984
VEV_5000,5,tp_dev,<=,-0.7474999999999996,0.21164835164835163,0.41286307053941906,5.246550068828968,723,0.10015032570569568
HYDROGEL_PACK,25,rvol_20,<=,1.7651599003161749,-1.1554693184574338,-1.1195187165775402,-5.229400922820099,1870,0.200066766816892
VEV_4000,25,tp_dev,<=,-0.6275,1.1036842105263158,1.2623400365630713,5.214602498666843,547,0.05004178505766338
VEV_4500,25,tp_dev,>=,0.47,-0.355638166047088,-0.5718638902996445,-5.213869998219614,1969,0.20070198896874478
VEV_5200,50,time_premium,>=,54.0,1.145267791636097,1.1059113300492611,5.208797408580339,203,0.052287145242070114
VEV_4000,5,tp_dev,>=,0.0675,-0.26967425771115594,-0.24596774193548387,-5.198555877674718,2604,0.20287289126440622
VEV_4000,5,ret_20,>=,9.0,-0.2107750472589792,-0.8171296296296297,-5.19032293568449,216,0.024854045037531275
VEV_4500,50,ret_5,>=,2.0,-0.03781326236416057,-0.7318474264705882,-5.18433664603846,2176,0.22324261145433294
VEV_5300,50,rvol_100,>=,0.5592202363356268,-0.21056782334384858,-0.7615894039735099,-5.16156352067267,453,0.10013400335008375
VEV_5200,50,time_premium,>=,51.5,0.8955164131305045,0.6790909090909091,5.153975946367199,550,0.10176961602671118
VEV_5100,25,time_premium,>=,16.5,0.4664264657713724,0.6041923551171393,5.152303552492997,811,0.23075896580483737
HYDROGEL_PACK,200,rvol_100,>=,2.4032028291482423,4.079989154013015,3.8539076376554173,5.145508317085018,1126,0.1
VEV_5200,50,rvol_100,<=,0.607279078174013,1.480810234541578,0.32251424952501584,5.130787232241071,3158,0.20006700167504188
VELVETFRUIT_EXTRACT,200,cum_Mark 14,>=,51.0,2.459084084084084,4.288311688311689,5.130572176609184,385,0.10231543624161074
VEV_5200,200,ret_20,>=,5.5,-0.8494318181818182,-2.7578125,-5.085719442296884,192,0.0241773002014775
VEV_5200,200,ret_20,>=,3.5,-0.11742777260018639,-1.2889576883384932,-5.066642976788752,969,0.10460040295500336
VEV_5100,50,time_premium,>=,16.5,1.0194071405175238,0.7626387176325524,5.055424288443084,811,0.2309515859766277
VEV_5000,5,vfe_mid,>=,5275.5,-0.3268156424581006,-0.6507352941176471,-5.04923999562934,272,0.050841806967827974
VEV_4500,5,ret_5,<=,-4.5,0.9005524861878453,0.8202846975088968,5.034558780082227,281,0.0274758252750917
VEV_4500,50,ret_5,>=,3.0,-0.010008896797153026,-0.9973094170403587,-5.0337225015718365,1115,0.1123058941392553
VEV_5100,5,vfe_mid,>=,5275.5,-0.29010375099760577,-0.6011029411764706,-5.029328687074716,272,0.050841806967827974
VEV_5200,5,vfe_mid,>=,5264.0,-0.10946126023224824,-0.269281914893617,-5.019725183297857,752,0.2002000333388898
VEV_5300,200,nf_Mark 22_W200,<=,-8.0,0.6493271221532091,0.45013537906137185,4.979207146624729,2216,0.13919930198999966
VEV_5100,5,vfe_mid,>=,5264.0,-0.14144298496097468,-0.3390957446808511,-4.95772357026672,752,0.2002000333388898
VEV_5100,5,vfe_mid,>=,5271.0,-0.25202468183571153,-0.4423076923076923,-4.957222757735699,468,0.1020503417236206
VEV_5200,200,ret_50,>=,7.0,-1.4232673267326732,-1.6853070175438596,-4.938708200838064,456,0.0560672268907563
VEV_5000,5,vfe_mid,>=,5271.0,-0.2765136907057462,-0.4754273504273504,-4.927653476901742,468,0.1020503417236206
VEV_5000,5,vfe_mid,>=,5264.0,-0.1589567865981344,-0.3636968085106383,-4.920635126128902,752,0.2002000333388898
HYDROGEL_PACK,25,vfe_mid,<=,5207.74,-1.8217821782178218,-2.2054108216432864,-4.913056880282747,499,0.020016680567139282
VEV_4000,50,rvol_20,<=,0.6996239591455774,-0.2733812949640288,-2.184065934065934,-4.9073573018749315,182,0.020013364517206814
VEV_5100,25,tp_roll,>=,16.635,0.5210099520825654,0.7222222222222222,4.901872118712682,558,0.2000334280461307
VEV_5300,200,tp_dev,>=,5.928050000000004,-1.9675324675324675,-2.0535714285714284,-4.896096020119174,56,0.02000672494956288
VEV_5200,5,vfe_mid,>=,5275.5,-0.237829209896249,-0.4632352941176471,-4.895028551553231,272,0.050841806967827974
VEV_4500,200,ret_20,>=,9.0,-0.40329218106995884,-3.8886138613861387,-4.885129966704601,202,0.02310275352585628
VEV_4000,25,tp_dev,>=,0.6125,-0.9137749737118822,-1.0338208409506398,-4.871424479127784,547,0.050075213103794085
VELVETFRUIT_EXTRACT,25,rvol_100,<=,0.9786096094341055,-0.014517506404782237,-1.0895061728395061,-4.869022515779356,324,0.0500418410041841
VEV_5300,25,rvol_100,<=,0.3742734215092703,0.5916149068322981,0.1284696174043511,4.862874257391409,2666,0.10001673640167363
VEV_5200,200,ret_50,>=,3.5,-0.19572446555819478,-0.8881100726895119,-4.851058646002467,1926,0.20625210084033613
VEV_4500,5,vfe_mid,>=,5275.5,-0.3312051077414206,-0.6838235294117647,-4.842645880715202,272,0.050841806967827974
VEV_5100,5,tp_roll,<=,8.5125,-0.011160714285714286,-0.18588640275387264,-4.8236857835694735,2324,0.10008351428094205
VEV_4500,50,tp_dev,>=,0.47,-0.23011152416356878,-0.7340966921119593,-4.814811099631535,1965,0.20073603211776514
VEV_5200,5,vfe_mid,>=,5271.0,-0.19629772464327033,-0.3408119658119658,-4.807483679152459,468,0.1020503417236206
VEV_4500,5,vfe_mid,>=,5264.0,-0.16105082809822957,-0.37898936170212766,-4.779150755157042,752,0.2002000333388898
VEV_5300,200,tp_dev,>=,3.6000000000000014,-1.5243314335817624,-0.7564469914040115,-4.773225451573357,698,0.10016812373907195
VEV_5100,25,tp_dev,>=,2.1575000000000006,0.2984084880636605,0.8879781420765027,4.772409960377514,366,0.05004178505766338
VEV_4000,200,nf_Mark 14_W200,>=,3.0,-0.19592229611480574,-1.128158844765343,-4.762133950432811,2216,0.26611631262794055
VEV_5300,200,tp_dev,>=,4.687624999999998,-2.40432612312812,-1.1,-4.760879367852761,285,0.05
HYDROGEL_PACK,50,vfe_mid,<=,5207.5,-2.6534653465346536,-2.9198396793587174,-4.756784081892977,499,0.02003338898163606
VEV_4000,25,tp_roll,>=,0.11,-0.6798994974874372,-1.0375234521575984,-4.740318364646257,533,0.05107805448771519
VEV_5200,5,time_premium,<=,35.0,-0.09702938327413627,-0.11510263929618768,-4.715380994277528,3410,0.21693615602600433
VEV_4500,5,vfe_mid,>=,5271.0,-0.29078287697647515,-0.49252136752136755,-4.6983450676906955,468,0.1020503417236206
VEV_4000,5,vfe_mid,>=,5264.0,-0.166095564439368,-0.38763297872340424,-4.696802995849554,752,0.2002000333388898
VEV_4500,25,tp_roll,>=,0.0825,-0.09060240963855422,-0.6895,-4.680248895041703,1000,0.10279124185191375
VEV_5100,200,ret_20,>=,6.0,-0.5684575389948007,-2.0778611632270167,-4.671125596031056,533,0.05664875755540631
VEV_4500,5,ret_5,>=,3.774999999999636,-0.44639278557114226,-0.5099601593625498,-4.668502280755957,502,0.050016672224074694
VELVETFRUIT_EXTRACT,200,nf_Mark 14_W200,>=,25.0,-4.825520833333333,-5.349557522123894,-4.667167286706937,113,0.023121581261116145
VEV_5300,25,rvol_100,>=,0.5592202363356268,-0.08813091482649842,-0.4315673289183223,-4.665013544498815,453,0.10005020920502092
VEV_5300,5,vfe_mid,>=,5271.0,-0.12765136907057462,-0.2168803418803419,-4.643680032303372,468,0.1020503417236206
VEV_5000,5,tp_dev,<=,-0.45999999999999996,0.20575221238938052,0.24731182795698925,4.593615617129949,1488,0.20070151995991314
VEV_4500,50,tp_dev,>=,1.9675,-1.3740359897172236,-2.0734597156398102,-4.569065564661686,211,0.020073603211776515
VEV_4500,5,ret_5,<=,-3.0,0.34627611262488645,0.3287316652286454,4.567788450674226,1159,0.1120706902300767
VEV_5100,200,ret_20,>=,7.5,-0.7177777777777777,-3.29040404040404,-4.552440345441834,198,0.021759570181329752
VEV_4000,5,vfe_mid,>=,5275.5,-0.3332003192338388,-0.6801470588235294,-4.539581928475317,272,0.050841806967827974
VEV_5300,25,nf_Mark 22_W200,<=,-8.0,0.30201863354037267,0.15546028880866425,4.527878040660451,2216,0.13838660172149195
VEV_4500,50,tp_dev,<=,-1.4975,2.1375321336760926,2.365740740740741,4.522173310115473,216,0.02024088323854132
VELVETFRUIT_EXTRACT,50,nf_Mark 55_W200,<=,-15.0,-0.7204761904761905,-0.7091405861897665,-4.510595991871823,2013,0.20745266953821498
VEV_5200,5,time_premium,<=,32.0,-0.028792134831460675,-0.15147453083109919,-4.503418514003154,1865,0.10965160860143357
VEV_5300,5,vfe_mid,>=,5275.5,-0.15482841181165202,-0.2867647058823529,-4.490316338707673,272,0.050841806967827974
VEV_4000,5,vfe_mid,>=,5271.0,-0.2917470111839568,-0.49252136752136755,-4.489198553593477,468,0.1020503417236206
VEV_5200,25,time_premium,>=,51.5,0.4087269815852682,0.4490909090909091,4.477159510834958,550,0.10168473728106756
VEV_5300,5,vfe_mid,>=,5264.0,-0.07281553398058252,-0.15824468085106383,-4.465634491021908,752,0.2002000333388898
VEV_4000,25,cum_Mark 14,<=,-11.0,-0.10060514372163389,-0.6532882011605415,-4.463332102940608,1034,0.10065054211843202
VEV_4500,200,tp_dev,>=,1.965,-1.8396946564885497,-3.9759615384615383,-4.448064577230934,208,0.020208473436449225
VEV_4000,50,tp_dev,>=,1.9125,-2.3713910761154855,-2.0022935779816513,-4.445301042434974,218,0.020040147206423553
VEV_4500,50,ret_10,>=,5.0,-0.043824701195219126,-1.1370309951060358,-4.438120034661668,613,0.062391449565798264
VEV_4000,5,nf_Mark 14_W200,<=,-7.0,-0.07860262008733625,-0.725,-4.434848742923217,220,0.022604520904180837
VEV_4500,25,tp_dev,<=,-0.6125,0.708253358925144,1.09375,4.42528475159566,480,0.050877486210930974
VEV_5200,50,tp_dev,<=,-5.755000000000003,-0.7306763285024155,-1.1935483870967742,-4.41963063381523,186,0.020073603211776515
VEV_5200,5,time_premium,<=,29.5,-0.07153502235469449,-0.21117021276595746,-4.414399961086653,940,0.05370895149191532
VEV_5000,200,ret_20,>=,8.5,-0.3419811320754717,-3.651595744680851,-4.407713854951485,188,0.020550705171255877
VEV_5300,5,tp_dev,>=,5.9208,-0.16512915129151293,-0.4649122807017544,-4.382025603480047,57,0.020010021713713046
VEV_5200,50,tp_roll,>=,47.9225,0.912668743509865,0.37725321888412017,4.348456299394288,1165,0.20006691201070592
VELVETFRUIT_EXTRACT,200,nf_Mark 14_W200,>=,11.0,-1.201239866475918,-1.0609452736318408,-4.345321651424451,2010,0.2081949058693245
VEV_5300,5,cum_Mark 01,<=,6.0,-0.04710458081244598,-0.21641791044776118,-4.335536294674245,402,0.05197532922153692
VEV_5300,5,cum_Mark 22,>=,-6.0,-0.04710458081244598,-0.21641791044776118,-4.335536294674245,402,0.05197532922153692
VELVETFRUIT_EXTRACT,50,nf_Mark 01_W200,>=,18.0,-0.31795131845841784,-1.3021148036253776,-4.322246165852794,662,0.05502687902768039
VEV_4500,50,ret_10,>=,6.0,-0.09282371294851795,-1.6861702127659575,-4.3206880355292165,282,0.030828323313293254
HYDROGEL_PACK,25,rvol_100,>=,2.319765749232699,1.2195551939245999,0.9290702749890878,4.317748030941817,2291,0.20010041841004184
VEV_4000,200,rvol_100,>=,1.6642103111073334,-1.3680964395850854,-1.1516427969671441,-4.308694574928888,2374,0.20003367003367004
VEV_5300,5,tp_roll,>=,49.905,-0.06660808435852372,-0.2516778523489933,-4.3076323204186036,298,0.20003340571237682
VEV_4500,5,ret_5,>=,2.0,-0.1953870037702373,-0.2061926605504587,-4.2917491840797295,2180,0.22304101367122375
VEV_5300,5,rvol_20,>=,0.5619514869490219,-0.013571428571428571,-0.11461187214611872,-4.289130712408622,1095,0.2
VEV_5100,25,time_premium,>=,18.5,0.5885182809493265,1.118279569892473,4.278345443440851,186,0.11022518765638031
VEV_4000,25,tp_roll,>=,0.0875,-0.17934495509772846,-0.6278260869565218,-4.269717871533749,1150,0.10172154437573123
VEV_4000,5,ret_50,>=,9.0,-0.14823641563393708,-0.3246546227417641,-4.259091994241017,941,0.10148605777258307
HYDROGEL_PACK,50,rvol_20,<=,1.7642278764377524,-1.1084264205925207,-1.203693790149893,-4.242274383991951,1868,0.2
VEV_5200,25,vfe_mid,<=,5207.74,0.4504950495049505,0.4438877755511022,4.236640455019048,499,0.020016680567139282
VEV_4000,25,nf_Mark 14_W50,>=,4.0,-0.2054263565891473,-1.2390029325513197,-4.231030715995486,341,0.03289517581904317
VEV_4500,5,rvol_100,>=,1.430158570003179,0.012308533916849015,0.1986655187257856,4.230974670172781,2323,0.2
HYDROGEL_PACK,50,rvol_20,<=,1.6179502952485256,-0.9668547249647391,-1.701268742791234,-4.2006968179813775,867,0.10003341129301704
VEV_4000,5,ret_5,<=,-2.0,0.2902368828868718,0.22462203023758098,4.20047705326207,2315,0.22780926975658553
VEV_5200,5,rvol_100,>=,0.7444067531540901,-0.0021244954323348204,-0.1645718774548311,-4.19694786928001,1273,0.20003345040976753
VEV_5000,25,vfe_mid,<=,5207.74,0.9554455445544554,0.7915831663326653,4.193687217341462,499,0.020016680567139282
VELVETFRUIT_EXTRACT,25,rvol_100,>=,1.3025577003784663,-0.2949907235621521,-0.9747596153846154,-4.191007163276198,416,0.05000836820083682
VEV_4500,5,ret_5,<=,-3.5,0.4920212765957447,0.4027181688125894,4.170987813949233,699,0.06718906302100701
VEV_5200,25,tp_dev,>=,5.6593,0.517814726840855,0.7724719101123596,4.16733423825486,178,0.020023399632291494
VEV_4500,25,vfe_mid,<=,5207.74,1.0594059405940595,0.8577154308617234,4.1625883021250045,499,0.020016680567139282
VEV_5300,25,rvol_100,<=,0.4159387581183722,0.39820359281437123,0.08890086206896551,4.161533006979555,4640,0.20003347280334727
VELVETFRUIT_EXTRACT,25,nf_Mark 55_W200,<=,-36.0,-0.7132963988919667,-1.3421926910299002,-4.160068646733186,301,0.022085807700006673
VEV_5100,25,tp_dev,>=,2.7125000000000004,0.48556701030927835,1.4565217391304348,4.143076300296259,115,0.020056827678422196
VEV_4000,5,ret_20,>=,5.5,-0.06261261261261261,-0.29615384615384616,-4.136514793349758,1040,0.10875729774812344
HYDROGEL_PACK,25,rvol_20,<=,1.3774499704354735,-2.3275862068965516,-3.010948905109489,-4.133079557940634,137,0.020063428476047404
HYDROGEL_PACK,50,rvol_20,>=,2.721261317458274,1.6155038759689921,1.5882908404154863,4.130689114583289,1059,0.10003341129301704
VELVETFRUIT_EXTRACT,50,nf_Mark 01_W200,<=,-13.0,-0.07702498107494322,-0.9818840579710145,-4.126758791286668,690,0.11125580152926642
VEV_5000,200,time_premium,>=,5.5,4.25839552238806,4.61,4.122538759660299,50,0.14557046979865773
VEV_5100,25,vfe_mid,<=,5207.74,0.7722772277227723,0.6452905811623246,4.117906359316489,499,0.020016680567139282
